Назва продукту,"Всього, уп",Адреса клієнта-одержувача,Область України
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",5,"м.Одеса, вул.Гена Іоганна (Боженка), 19, 	Аптечний склад №1",Одеська
Беталок Зок таб. в/о 25мг №14,1,"Ф-50 м. Вінниця, вул. Пирогова, 52а",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Ф-12 м. Вінниця, вул. Київська, 68-а",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Одеська обл., Одеський р-н, с.Усатове, вул.Грушевського, 30",Одеська
Беталок Зок таб. в/о 25мг №14,1,"Одеська обл., Овідіопольський р-н, с.Мізікевича, пр-т Маршала Жукова, 101-м Аптека №1",Одеська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Ф-102 м. Вінниця, вул. Пирогова, 112-А",Вінницька
Беталок Зок таб. в/о 25мг №14,4,"м.Тернопіль, вул.Руська, 40",Тернопільська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Львів, вул.Володимира Великого, 18",Львівська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Львів, вул.Володимира Великого, 58",Львівська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Львів, вул.Хмельницького Б., 176",Львівська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",4,"м.Львів, пр-т Чорновола (вулиця 700-річчя Львова), 16 ""і""",Львівська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Львів, пр-т Шевченка, 16",Львівська
Крестор таб. в/о 10мг №28 (14х2) бліст.,1,"м. Львів, вул. Івасюка, 1в",Львівська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",5,"м.Львів вул.Драгана ,1/37",Львівська
Золадекс капс. 3.6мг шприц-аплікатор №1,2,"м.Київ, вул.Героїв Дніпра, 41-А",
"Будесонід Астразенека сусп.д/роз.0,5мг/мл 2мл №20",1,"м.Київ, вул.Хоткевича Гната, 1-В",
Золадекс капс. 3.6мг шприц-аплікатор №1,1,"м.Київ, б-р Дружби Народів, 25-А  Аптека №20 ""1 соціальна аптека""",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Київ, б-р Лесі Українки, 26 Аптека №45",
Золадекс капс. 3.6мг шприц-аплікатор №1,1,"м.Київ, вул.Святошинська, 3",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Київ, вул.Святошинська, 3",
Беталок Зок таб. в/о 25мг №14,1,"м.Київ, вул.Сім'ї Сосніних, 17",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Київ, вул.Саксаганського, 106/11",
Симбікорт турбух. пор. дл/інг. 320мкг+9мкг 60д,2,"м.Київ, площа Львівська, 8-Б",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м.Київ, вул.Гната Юри, 6 -г",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",2,"м.Київ Маяковського Володимира,85",
Золадекс капс. 3.6мг шприц-аплікатор №1,1,"м.Київ, вул.Велика Васильківська, 45 Аптека №29",
Крестор таб. в/о 10мг №28 (14х2) бліст.,1,"вул.Вячеслава Чорновола, 12, прим.6, м.Київ. Аптека №1",
Крестор таб. в/о 10мг №28 (14х2) бліст.,1,"вул.Краківська, 22 (літера А), м.Київ",
Крестор таб. в/о 10мг №28 (14х2) бліст.,5,"м.Київ, вул.Малишка Андрія, 1,  Аптека №1",
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"вул.Празька, 24, м.Київ. Аптека №4",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",2,"м.Київ, вул.Героїв полку ""Азов"",12",
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",2,"м.Київ пр-т.Броварський,29-А",
Беталок Зок таб. в/о 100мг №30,1,"м.Київ, Майдан Незалежності, сектор А, Торговий Центр ""Глобус""",
Золадекс капс. 3.6мг шприц-аплікатор №1,1,"м.Київ, вул.Героїв Дніпра, 41-А",
Золадекс капс. 3.6мг шприц-аплікатор №1,1,"м.Київ, вул.Тростянецька, 6д",
Беталок Зок таб. в/о 25мг №14,1,"м.Київ, вул.Сім'ї Сосніних, 17",
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Бориспіль, вул.Київський шлях, 73 Аптека №1",Київська
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Бориспіль, вул.Київський шлях, 73 Аптека №1",Київська
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Бориспіль, вул.Київський шлях, 2/6",Київська
Беталок Зок таб. в/о 25мг №14,2,"Київська обл., м.Бориспіль, вул.Київський шлях, 73 Аптека №1",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Біла Церква, б-р Олександрійський, 84, прим.50",Київська
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Біла Церква, б-р Олександрійський, 84, прим.50",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"КА-144 м.Біла Церква, пл.Соборна, 11-Б",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",3,"Київська обл., м.Біла Церква, б-р Олександрійський, 84, прим.50",Київська
Форксіга таб. в/о 10мг №30 (10х3) бліст.,1,"КА-144 м.Біла Церква, пл.Соборна, 11-Б",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Біла Церква, вул.Леваневського, 26-Д",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Біла Церква, вул.Павліченко, 49/1",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Київська обл., м.Біла Церква, вул.Леваневського, 47/1, прим.217",Київська
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"м. Фастів, вул. Соборна, 65-А",Київська
Крестор таб. в/о 40мг №28 (7х4) бліст.,1,"вул.Цимбала Сергія, 63, прим.2, смт Ставище, Київська обл.Аптека №2",Київська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"смт Олександрівка, вул.Шарохіна, 36/11, Вознесенський р-н, Миколаївська обл.",Миколаївська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Ф-101 м. Вінниця, вул. Соборна, 84",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Ф-23 м. Вінниця, вул. Ватутіна, 35",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Миколаївська обл.Первомайський р-н,с.Лиса Гора, вул. Шевченка 1",Миколаївська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Кіровоградська обл., смт Голованівськ, вул.Леніна, 88",Кіровоградська
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",1,"Черкаська обл. смт.Лисянка вул.Котовського,1",Черкаська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Ф-103 м. Вінниця, вул. Хмельницьке шосе, 96-А",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м. Умань, вул. Європейська, 8",Черкаська
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",2,"м. Хмельницький, вул. Хотовицького, 7",Хмельницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"м. Хмельницький, вул. Шевченка, 55",Хмельницька
Форксіга таб. в/о 10мг №30 (10х3) бліст.,1,"м. Бар, вул. Героїв Майдану, 32",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"Хмельницька обл., м.Кам'янець-Подільський, пр-т Грушевського, 21/11",Хмельницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",5,"Хмельницька обл., м.Кам'янець-Подільський, вул.Гагаріна, 43",Хмельницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",1,"вул.Привокзальна,18а м.Кам.-Подільський Хмельницька обл.",Хмельницька
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",2,"Вінницька обл., м.Жмеринка, вул.Магістральна, 8 а, прим.2",Вінницька
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",3,"Вінницька обл., м.Жмеринка, вул.Івана Франка, 72, прим.1",Вінницька
"Пульмікорт сусп.д/розп. 0,25мг/мл фл. 2мл №20 п/е",2,"Вінницька обл., м.Жмеринка, вул.Б.Хмельницького, 4",Вінницька
"Пульмікорт сусп.д/розп. 0,5мг/мл фл. 2мл №20 п/е",5,"Вінницька обл., м.Жмеринка, вул.Б.Хмельницького, 4",Вінницька
Симбікорт турбух. пор. дл/інг. 320мкг+9мкг 60д,1,"КА-42 м. Могилів-Подільський, вул. Стависька, 47",Вінницька
